id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,local_code
3781,KPLN,medium_airport,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,721,NA,US,US-MI,Pellston,yes,KPLN,PLN,PLN
3782,KPMD,medium_airport,Palmdale Regional/USAF Plant 42 Airport,34.62939835,-118.0849991,2543,NA,US,US-CA,Palmdale,yes,KPMD,PMD,PMD
20848,KPNA,medium_airport,Ralph Wenz Field,42.79550171,-109.8069992,7102,NA,US,US-WY,Pinedale,no,KPNA,PWY,PNA
20849,KPNC,medium_airport,Ponca City Regional Airport,36.73199844,-97.09980011,1008,NA,US,US-OK,Ponca City,no,KPNC,PNC,PNC
20850,KPNE,medium_airport,Northeast Philadelphia Airport,40.081902,-75.010597,120,NA,US,US-PA,Philadelphia,yes,KPNE,PNE,PNE
3783,KPNS,medium_airport,Pensacola Regional Airport,30.473400115967,-87.186599731445,121,NA,US,US-FL,Pensacola,yes,KPNS,PNS,PNS
3784,KPOB,medium_airport,Pope Field,35.1708984375,-79.014503479004,217,NA,US,US-NC,Fayetteville,no,KPOB,POB,POB
3785,KPOE,medium_airport,Polk Army Air Field,31.0447998,-93.1917038,330,NA,US,US-LA,Fort Polk,no,KPOE,POE,POE
3786,KPOU,medium_airport,Dutchess County Airport,41.6265983581543,-73.8842010498047,165,NA,US,US-NY,Poughkeepsie,no,KPOU,POU,POU
3787,KPQI,medium_airport,Northern Maine Regional Airport at Presque Isle,46.68899918,-68.0447998,534,NA,US,US-ME,Presque Isle,yes,KPQI,PQI,PQI
3788,KPRB,medium_airport,Paso Robles Municipal Airport,35.67290115,-120.6269989,840,NA,US,US-CA,Paso Robles,no,KPRB,PRB,PRB
3789,KPRC,medium_airport,Ernest A. Love Field,34.65449905,-112.4199982,5045,NA,US,US-AZ,Prescott,yes,KPRC,PRC,PRC
3790,KPRX,medium_airport,Cox Field,33.636600494385,-95.450798034668,547,NA,US,US-TX,Paris,no,KPRX,PRX,PRX
20870,KPSC,medium_airport,Tri Cities Airport,46.2647018432617,-119.119003295898,410,NA,US,US-WA,Pasco,yes,KPSC,PSC,PSC
3791,KPSM,medium_airport,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,100,NA,US,US-NH,Portsmouth,yes,KPSM,PSM,PSM
3792,KPSP,medium_airport,Palm Springs International Airport,33.8297004699707,-116.50700378418,477,NA,US,US-CA,Palm Springs,yes,KPSP,PSP,PSP
3793,KPTK,medium_airport,Oakland County International Airport,42.665500640869,-83.420097351074,980,NA,US,US-MI,Pontiac,no,KPTK,PTK,PTK
20883,KPUW,medium_airport,Pullman Moscow Regional Airport,46.7439,-117.110001,2556,NA,US,US-WA,Pullman/Moscow,yes,KPUW,PUW,PUW
3795,KPVD,large_airport,Theodore Francis Green State Airport,41.732601,-71.420403,55,NA,US,US-RI,Providence,yes,KPVD,PVD,PVD
20890,KPVU,medium_airport,Provo Municipal Airport,40.219200134277,-111.72299957275,4497,NA,US,US-UT,Provo,yes,KPVU,PVU,PVU
20896,KPWK,medium_airport,Chicago Executive Airport,42.114222,-87.901494,647,NA,US,US-IL,Chicago/Prospect Heights/Wheeling,no,KPWK,PWK,PWK
3796,KPWM,large_airport,Portland International Jetport Airport,43.64619827,-70.30930328,76,NA,US,US-ME,Portland,yes,KPWM,PWM,PWM
3797,KPWT,medium_airport,Bremerton National Airport,47.490200042725,-122.76499938965,444,NA,US,US-WA,Bremerton,no,KPWT,PWT,PWT
3837,KRAL,medium_airport,Riverside Municipal Airport,33.95190048,-117.4449997,819,NA,US,US-CA,Riverside,no,KRAL,RAL,RAL
3838,KRAP,medium_airport,Rapid City Regional Airport,44.0452995300293,-103.056999206543,3204,NA,US,US-SD,Rapid City,yes,KRAP,RAP,RAP
3839,KRBL,medium_airport,Red Bluff Municipal Airport,40.1506996155,-122.251998901,352,NA,US,US-CA,Red Bluff,no,KRBL,RBL,RBL
3840,KRCA,medium_airport,Ellsworth Air Force Base,44.14500046,-103.1039963,3276,NA,US,US-SD,Rapid City,no,KRCA,RCA,RCA
3841,KRDD,medium_airport,Redding Municipal Airport,40.50899887,-122.2929993,505,NA,US,US-CA,Redding,yes,KRDD,RDD,RDD
3842,KRDG,medium_airport,Reading Regional Carl A Spaatz Field,40.3785018920898,-75.965202331543,344,NA,US,US-PA,Reading,yes,KRDG,RDG,RDG
3843,KRDM,medium_airport,Roberts Field,44.2541008,-121.1500015,3080,NA,US,US-OR,Redmond,yes,KRDM,RDM,RDM
20922,KRDR,medium_airport,Grand Forks Air Force Base,47.961101532,-97.4011993408,913,NA,US,US-ND,Grand Forks,no,KRDR,RDR,RDR
3844,KRDU,large_airport,Raleigh Durham International Airport,35.8776016235352,-78.7874984741211,435,NA,US,US-NC,Raleigh/Durham,yes,KRDU,RDU,RDU
3845,KRFD,large_airport,Chicago Rockford International Airport,42.1954002380371,-89.0971984863281,742,NA,US,US-IL,Chicago/Rockford,yes,KRFD,RFD,RFD
3846,KRHI,medium_airport,Rhinelander Oneida County Airport,45.6311988830566,-89.4674987792969,1624,NA,US,US-WI,Rhinelander,yes,KRHI,RHI,RHI
3847,KRIC,large_airport,Richmond International Airport,37.505199432373,-77.3197021484375,167,NA,US,US-VA,Richmond,yes,KRIC,RIC,RIC
20931,KRIL,medium_airport,Garfield County Regional Airport,39.526299,-107.726997,5548,NA,US,US-CO,Rifle,no,KRIL,RIL,RIL
3849,KRIV,medium_airport,March ARB Airport,33.880699,-117.259003,1536,NA,US,US-CA,Riverside,no,KRIV,RIV,RIV
20933,KRIW,medium_airport,Riverton Regional Airport,43.064201355,-108.459999084,5525,NA,US,US-WY,Riverton,no,KRIW,RIW,RIW
3850,KRKS,medium_airport,Southwest Wyoming Regional Airport,41.5942,-109.065001,6764,NA,US,US-WY,Rock Springs,yes,KRKS,RKS,RKS
20940,KRME,medium_airport,Griffiss International Airport,43.23379898,-75.40699768,504,NA,US,US-NY,Rome,no,KRME,RME,RME
3851,KRMG,medium_airport,Richard B Russell Airport,34.3506011963,-85.1579971313,644,NA,US,US-GA,Rome,no,KRMG,RMG,RMG
3852,KRND,large_airport,Randolph Air Force Base,29.52969933,-98.27890015,761,NA,US,US-TX,Universal City,no,KRND,RND,RND
20944,KRNH,medium_airport,New Richmond Regional Airport,45.14830017,-92.5381012,998,NA,US,US-WI,New Richmond,no,KRNH,,RNH
3853,KRNO,large_airport,Reno Tahoe International Airport,39.4990997314453,-119.767997741699,4415,NA,US,US-NV,Reno,yes,KRNO,RNO,RNO
3854,KROA,large_airport,Roanoke–Blacksburg Regional Airport,37.3255,-79.975403,1175,NA,US,US-VA,Roanoke,yes,KROA,ROA,ROA
3855,KROC,large_airport,Greater Rochester International Airport,43.1189002990723,-77.6724014282227,559,NA,US,US-NY,Rochester,yes,KROC,ROC,ROC
3856,KROW,medium_airport,Roswell International Air Center Airport,33.3016014099121,-104.53099822998,3671,NA,US,US-NM,Roswell,yes,KROW,ROW,ROW
20962,KRSL,medium_airport,Russell Municipal Airport,38.872100830078,-98.811798095703,1862,NA,US,US-KS,Russell,no,KRSL,RSL,RSL
3857,KRST,large_airport,Rochester International Airport,43.9082984924316,-92.5,1317,NA,US,US-MN,Rochester,yes,KRST,RST,RST
3858,KRSW,large_airport,Southwest Florida International Airport,26.5361995697021,-81.7552032470703,30,NA,US,US-FL,Fort Myers,yes,KRSW,RSW,RSW
3859,KRUT,medium_airport,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,787,NA,US,US-VT,Rutland,yes,KRUT,RUT,RUT
20972,KRVS,medium_airport,Richard Lloyd Jones Jr Airport,36.039600372314,-95.984596252441,638,NA,US,US-OK,Tulsa,no,KRVS,RVS,RVS
20973,KRWF,medium_airport,Redwood Falls Municipal Airport,44.54719925,-95.08229828,1024,NA,US,US-MN,Redwood Falls,no,KRWF,RWF,RWF
3860,KRWI,medium_airport,Rocky Mount Wilson Regional Airport,35.8563003540039,-77.8918991088867,159,NA,US,US-NC,Rocky Mount,no,KRWI,RWI,RWI
20974,KRWL,medium_airport,Rawlins Municipal Airport/Harvey Field,41.80559921,-107.1999969,6813,NA,US,US-WY,Rawlins,no,KRWL,RWL,RWL
20981,KRYY,medium_airport,Cobb County-Mc Collum Field,34.01319885,-84.59860229,1040,NA,US,US-GA,Atlanta,no,KRYY,,RYY
3861,KSAC,medium_airport,Sacramento Executive Airport,38.5125007629,-121.492996216,24,NA,US,US-CA,Sacramento,no,KSAC,SAC,SAC
21033,KSAF,medium_airport,Santa Fe Municipal Airport,35.617099762,-106.088996887,6348,NA,US,US-NM,Santa Fe,no,KSAF,SAF,SAF
3862,KSAN,large_airport,San Diego International Airport,32.7336006165,-117.190002441,17,NA,US,US-CA,San Diego,yes,KSAN,SAN,SAN
3863,KSAT,large_airport,San Antonio International Airport,29.5337009429932,-98.4698028564453,809,NA,US,US-TX,San Antonio,yes,KSAT,SAT,SAT
3864,KSAV,large_airport,Savannah Hilton Head International Airport,32.12760162,-81.20210266,50,NA,US,US-GA,Savannah,yes,KSAV,SAV,SAV
3865,KSAW,medium_airport,Sawyer International Airport,46.3535995483,-87.395401001,1221,NA,US,US-MI,Marquette,no,KSAW,MQT,SAW
3866,KSBA,medium_airport,Santa Barbara Municipal Airport,34.42620087,-119.8399963,13,NA,US,US-CA,Santa Barbara,yes,KSBA,SBA,SBA
3867,KSBD,medium_airport,San Bernardino International Airport,34.0954017639,-117.23500061,1159,NA,US,US-CA,San Bernardino,no,KSBD,SBD,SBD
3868,KSBN,large_airport,South Bend Regional Airport,41.7086982727051,-86.3172988891602,799,NA,US,US-IN,South Bend,yes,KSBN,SBN,SBN
3869,KSBP,medium_airport,San Luis County Regional Airport,35.2368011475,-120.641998291,212,NA,US,US-CA,San Luis Obispo,yes,KSBP,SBP,SBP
3870,KSBY,medium_airport,Salisbury Ocean City Wicomico Regional Airport,38.3404998779297,-75.5102996826172,52,NA,US,US-MD,Salisbury,yes,KSBY,SBY,SBY
3871,KSCH,medium_airport,Schenectady County Airport,42.852500915527,-73.928901672363,378,NA,US,US-NY,Schenectady,no,KSCH,SCH,SCH
3872,KSCK,medium_airport,Stockton Metropolitan Airport,37.894199371338,-121.2379989624,33,NA,US,US-CA,Stockton,no,KSCK,SCK,SCK
3873,KSDF,large_airport,Louisville International Standiford Field,38.1744,-85.736,501,NA,US,US-KY,Louisville,yes,KSDF,SDF,SDF
3874,KSDM,medium_airport,Brown Field Municipal Airport,32.572299957275,-116.98000335693,526,NA,US,US-CA,San Diego,no,KSDM,SDM,SDM
21046,KSDY,medium_airport,Sidney - Richland Regional Airport,47.706902,-104.193001,1985,NA,US,US-MT,Sidney,no,KSDY,SDY,SDY
3875,KSEA,large_airport,Seattle Tacoma International Airport,47.449001,-122.308998,433,NA,US,US-WA,Seattle,yes,KSEA,SEA,SEA
3876,KSFB,large_airport,Orlando Sanford International Airport,28.7775993347168,-81.2375030517578,55,NA,US,US-FL,Orlando,yes,KSFB,SFB,SFB
3877,KSFF,medium_airport,Felts Field,47.682800292969,-117.32299804688,1953,NA,US,US-WA,Spokane,no,KSFF,SFF,SFF
3878,KSFO,large_airport,San Francisco International Airport,37.6189994812012,-122.375,13,NA,US,US-CA,San Francisco,yes,KSFO,SFO,SFO
3879,KSGF,large_airport,Springfield Branson National Airport,37.24570084,-93.38860321,1268,NA,US,US-MO,Springfield,yes,KSGF,SGF,SGF
3880,KSGH,medium_airport,Springfield-Beckley Municipal Airport,39.840301513672,-83.840202331543,1051,NA,US,US-OH,Springfield,no,KSGH,SGH,SGH
21061,KSGJ,medium_airport,Northeast Florida Regional Airport,29.9592,-81.339798,10,NA,US,US-FL,St Augustine,yes,KSGJ,UST,SGJ
21062,KSGR,medium_airport,Sugar Land Regional Airport,29.622299194336,-95.65650177002,82,NA,US,US-TX,Houston,no,KSGR,SGR,SGR
21065,KSGU,medium_airport,St George Municipal Airport,37.036389,-113.510306,2941,NA,US,US-UT,St George,yes,KSGU,SGU,SGU
3881,KSHR,medium_airport,Sheridan County Airport,44.7691993713379,-106.980003356934,4021,NA,US,US-WY,Sheridan,yes,KSHR,SHR,SHR
3882,KSHV,medium_airport,Shreveport Regional Airport,32.446602,-93.8256,258,NA,US,US-LA,Shreveport,yes,KSHV,SHV,SHV
3883,KSJC,large_airport,Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,62,NA,US,US-CA,San Jose,yes,KSJC,SJC,SJC
3884,KSJT,medium_airport,San Angelo Regional Mathis Field,31.3577003479004,-100.496002197266,1919,NA,US,US-TX,San Angelo,yes,KSJT,SJT,SJT
3885,KSKA,large_airport,Fairchild Air Force Base,47.6151008606,-117.65599823,2461,NA,US,US-WA,Spokane,no,KSKA,SKA,SKA
3886,KSKF,medium_airport,Lackland Air Force Base,29.38419914,-98.58110046,691,NA,US,US-TX,San Antonio,no,KSKF,SKF,SKF
3887,KSLC,large_airport,Salt Lake City International Airport,40.7883987426758,-111.977996826172,4227,NA,US,US-UT,Salt Lake City,yes,KSLC,SLC,SLC
3888,KSLE,medium_airport,Salem Municipal Airport/McNary Field,44.90950012,-123.0029984,214,NA,US,US-OR,Salem,no,KSLE,SLE,SLE
3889,KSLI,medium_airport,Los Alamitos Army Air Field,33.79000092,-118.052002,32,NA,US,US-CA,Los Alamitos,no,KSLI,,SLI
3890,KSLK,medium_airport,Adirondack Regional Airport,44.3852996826172,-74.2061996459961,1663,NA,US,US-NY,Saranac Lake,yes,KSLK,SLK,SLK
3891,KSLN,medium_airport,Salina Municipal Airport,38.7910003662109,-97.6521987915039,1288,NA,US,US-KS,Salina,yes,KSLN,SLN,SLN
21085,KSME,medium_airport,Lake Cumberland Regional Airport,37.0533981323,-84.6158981323,927,NA,US,US-KY,Somerset,no,KSME,SME,SME
3892,KSMF,large_airport,Sacramento International Airport,38.6954002380371,-121.591003417969,27,NA,US,US-CA,Sacramento,yes,KSMF,SMF,SMF
21086,KSMN,medium_airport,Lemhi County Airport,45.1237983704,-113.880996704,4043,NA,US,US-ID,Salmon,no,KSMN,SMN,SMN
3893,KSMX,medium_airport,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,261,NA,US,US-CA,Santa Maria,yes,KSMX,SMX,SMX
3894,KSNA,large_airport,John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,56,NA,US,US-CA,Santa Ana,yes,KSNA,SNA,SNA
3895,KSNS,medium_airport,Salinas Municipal Airport,36.662799835205,-121.60600280762,85,NA,US,US-CA,Salinas,no,KSNS,SNS,SNS
21094,KSNY,medium_airport,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,4313,NA,US,US-NE,Sidney,no,KSNY,SNY,SNY
21095,KSOA,medium_airport,Sonora Municipal Airport,30.585699081421,-100.6490020752,2140,NA,US,US-TX,Sonora,no,KSOA,,SOA
3897,KSPI,large_airport,Abraham Lincoln Capital Airport,39.84410095,-89.67790222,598,NA,US,US-IL,Springfield,yes,KSPI,SPI,SPI
3898,KSPS,large_airport,Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,1019,NA,US,US-TX,Wichita Falls,yes,KSPS,SPS,SPS
3899,KSRQ,large_airport,Sarasota Bradenton International Airport,27.3953990936279,-82.5543975830078,30,NA,US,US-FL,Sarasota/Bradenton,yes,KSRQ,SRQ,SRQ
3900,KSRR,medium_airport,Sierra Blanca Regional Airport,33.462799072266,-105.53500366211,6814,NA,US,US-NM,Ruidoso,no,KSRR,RUI,SRR
3901,KSSC,large_airport,Shaw Air Force Base,33.97269821,-80.47059631,241,NA,US,US-SC,Sumter,no,KSSC,SSC,SSC
21109,KSSF,medium_airport,Stinson Municipal Airport,29.336999893188,-98.471099853516,577,NA,US,US-TX,San Antonio,no,KSSF,SSF,SSF
3902,KSSI,medium_airport,Malcolm McKinnon Airport,31.15180016,-81.39129639,19,NA,US,US-GA,Brunswick,no,KSSI,SSI,SSI
3903,KSTC,medium_airport,St Cloud Regional Airport,45.5466003417969,-94.0598983764648,1031,NA,US,US-MN,St Cloud,yes,KSTC,STC,STC
3904,KSTJ,medium_airport,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,826,NA,US,US-MO,St Joseph,no,KSTJ,STJ,STJ
3905,KSTL,large_airport,St Louis Lambert International Airport,38.748697,-90.370003,618,NA,US,US-MO,St Louis,yes,KSTL,STL,STL
3906,KSTP,medium_airport,St Paul Downtown Holman Field,44.9345016479492,-93.0599975585938,705,NA,US,US-MN,St Paul,no,KSTP,STP,STP
21114,KSTS,medium_airport,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,128,NA,US,US-CA,Santa Rosa,yes,KSTS,STS,STS
21118,KSUN,medium_airport,Friedman Memorial Airport,43.50439835,-114.2959976,5318,NA,US,US-ID,Hailey,yes,KSUN,SUN,SUN
3907,KSUS,large_airport,Spirit of St Louis Airport,38.662101745605,-90.652000427246,463,NA,US,US-MO,St Louis,no,KSUS,SUS,SUS
3908,KSUU,large_airport,Travis Air Force Base,38.262699127197,-121.92700195312,62,NA,US,US-CA,Fairfield,no,KSUU,SUU,SUU
3909,KSUX,large_airport,Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,1098,NA,US,US-IA,Sioux City,yes,KSUX,SUX,SUX
29695,KSUZ,medium_airport,Saline County Regional Airport,34.59059906,-92.47940063,390,NA,US,US-AR,Benton,no,KSUZ,,SUZ
3910,KSVN,medium_airport,Hunter Army Air Field,32.00999832,-81.14569855,41,NA,US,US-GA,Savannah,no,KSVN,SVN,SVN
3911,KSWF,medium_airport,Stewart International Airport,41.5041007995606,-74.1047973632813,491,NA,US,US-NY,Newburgh,yes,KSWF,SWF,SWF
3912,KSWO,medium_airport,Stillwater Regional Airport,36.161201477051,-97.08570098877,1000,NA,US,US-OK,Stillwater,no,KSWO,SWO,SWO
3913,KSYR,large_airport,Syracuse Hancock International Airport,43.111198425293,-76.1063003540039,421,NA,US,US-NY,Syracuse,yes,KSYR,SYR,SYR
3914,KSZL,large_airport,Whiteman Air Force Base,38.73030090332,-93.547897338867,870,NA,US,US-MO,Knob Noster,no,KSZL,SZL,SZL
3915,KTBN,medium_airport,Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,1159,NA,US,US-MO,Fort Leonard Wood,yes,KTBN,TBN,TBN
3916,KTCC,medium_airport,Tucumcari Municipal Airport,35.182800293,-103.602996826,4065,NA,US,US-NM,Tucumcari,no,KTCC,TCC,TCC
3917,KTCL,medium_airport,Tuscaloosa Regional Airport,33.220600128174,-87.611396789551,170,NA,US,US-AL,Tuscaloosa,no,KTCL,TCL,TCL
3918,KTCM,large_airport,McChord Air Force Base,47.1376991272,-122.475997925,322,NA,US,US-WA,Tacoma,no,KTCM,TCM,TCM
3919,KTCS,medium_airport,Truth Or Consequences Municipal Airport,33.2369003296,-107.272003174,4853,NA,US,US-NM,Truth Or Consequences,no,KTCS,TCS,TCS
3920,KTEB,medium_airport,Teterboro Airport,40.8501014709,-74.060798645,9,NA,US,US-NJ,Teterboro,no,KTEB,TEB,TEB
3921,KTIK,large_airport,Tinker Air Force Base,35.414699554443,-97.386596679688,1291,NA,US,US-OK,Oklahoma City,no,KTIK,TIK,TIK
3922,KTIW,medium_airport,Tacoma Narrows Airport,47.26789856,-122.5780029,294,NA,US,US-WA,Tacoma,no,KTIW,TIW,TIW
3923,KTIX,medium_airport,Space Coast Regional Airport,28.514799118042,-80.799201965332,34,NA,US,US-FL,Titusville,no,KTIX,TIX,TIX
3924,KTLH,large_airport,Tallahassee Regional Airport,30.3964996337891,-84.3503036499024,81,NA,US,US-FL,Tallahassee,yes,KTLH,TLH,TLH
21204,KTMB,medium_airport,Kendall-Tamiami Executive Airport,25.6478996277,-80.432800293,8,NA,US,US-FL,Miami,no,KTMB,TMB,TMB
21212,KTOI,medium_airport,Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,398,NA,US,US-AL,Troy,no,KTOI,TOI,TOI
3925,KTOL,large_airport,Toledo Express Airport,41.58679962,-83.80780029,683,NA,US,US-OH,Toledo,yes,KTOL,TOL,TOL
21213,KTOP,medium_airport,Philip Billard Municipal Airport,39.068698883057,-95.622497558594,881,NA,US,US-KS,Topeka,no,KTOP,TOP,TOP
3926,KTPA,large_airport,Tampa International Airport,27.9755001068115,-82.533203125,26,NA,US,US-FL,Tampa,yes,KTPA,TPA,TPA
21216,KTPH,medium_airport,Tonopah Airport,38.06019974,-117.086998,5430,NA,US,US-NV,Tonopah,no,KTPH,TPH,TPH
3927,KTPL,medium_airport,Draughon Miller Central Texas Regional Airport,31.1525001525879,-97.4077987670898,682,NA,US,US-TX,Temple,no,KTPL,TPL,TPL
3928,KTRI,large_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,1519,NA,US,US-TN,Bristol/Johnson/Kingsport,yes,KTRI,TRI,TRI
21220,KTRK,medium_airport,Truckee Tahoe Airport,39.3199996948,-120.13999939,5900,NA,US,US-CA,Truckee,no,KTRK,TKF,TRK
21222,KTRM,medium_airport,Jacqueline Cochran Regional Airport,33.62670135498,-116.16000366211,-115,NA,US,US-CA,Palm Springs,no,KTRM,TRM,TRM
21228,KTTD,medium_airport,Portland Troutdale Airport,45.54940032959,-122.40100097656,39,NA,US,US-OR,Portland,no,KTTD,TTD,TTD
3929,KTTN,medium_airport,Trenton Mercer Airport,40.2766990661621,-74.8134994506836,213,NA,US,US-NJ,Trenton,yes,KTTN,TTN,TTN
21230,KTTS,medium_airport,Nasa Shuttle Landing Facility Airport,28.6149997711182,-80.6945037841797,10,NA,US,US-FL,Titusville,no,KTTS,,TTS
3930,KTUL,large_airport,Tulsa International Airport,36.1983985900879,-95.8880996704102,677,NA,US,US-OK,Tulsa,yes,KTUL,TUL,TUL
3931,KTUP,medium_airport,Tupelo Regional Airport,34.2681007385254,-88.7698974609375,346,NA,US,US-MS,Tupelo,yes,KTUP,TUP,TUP
3932,KTUS,large_airport,Tucson International Airport,32.1161003112793,-110.94100189209,2643,NA,US,US-AZ,Tucson,yes,KTUS,TUS,TUS
3933,KTVC,medium_airport,Cherry Capital Airport,44.7414016723633,-85.5821990966797,624,NA,US,US-MI,Traverse City,yes,KTVC,TVC,TVC
3934,KTVL,medium_airport,Lake Tahoe Airport,38.8939018249512,-119.995002746582,6264,NA,US,US-CA,South Lake Tahoe,no,KTVL,TVL,TVL
3935,KTWF,medium_airport,Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,4154,NA,US,US-ID,Twin Falls,yes,KTWF,TWF,TWF
3936,KTXK,medium_airport,Texarkana Regional Webb Field,33.4537010192871,-93.9909973144531,390,NA,US,US-AR,Texarkana,yes,KTXK,TXK,TXK
3937,KTYR,medium_airport,Tyler Pounds Regional Airport,32.3540992736816,-95.4023971557617,544,NA,US,US-TX,Tyler,yes,KTYR,TYR,TYR
3938,KTYS,large_airport,McGhee Tyson Airport,35.81100082,-83.9940033,981,NA,US,US-TN,Knoxville,yes,KTYS,TYS,TYS
21280,KUAO,medium_airport,Aurora State Airport,45.2471008300781,-122.769996643066,200,NA,US,US-OR,Aurora,no,KUAO,,UAO
3940,KUIN,medium_airport,Quincy Regional Baldwin Field,39.94269943,-91.19460297,768,NA,US,US-IL,Quincy,yes,KUIN,UIN,UIN
3941,KUKI,medium_airport,Ukiah Municipal Airport,39.125999450684,-123.20099639893,614,NA,US,US-CA,Ukiah,no,KUKI,UKI,UKI
21300,KUNV,medium_airport,University Park Airport,40.8493003845,-77.8487014771,1239,NA,US,US-PA,State College,yes,KUNV,SCE,UNV
3942,KUOX,medium_airport,University Oxford Airport,34.384300231934,-89.536796569824,452,NA,US,US-MS,Oxford,no,KUOX,UOX,UOX
21304,KUTS,medium_airport,Huntsville Regional Airport,30.7469005585,-95.5871963501,363,NA,US,US-TX,Huntsville,no,KUTS,HTV,UTS
3943,KVAD,medium_airport,Moody Air Force Base,30.9678001404,-83.1930007935,233,NA,US,US-GA,Valdosta,no,KVAD,VAD,VAD
3944,KVBG,large_airport,Vandenberg Air Force Base,34.7373008728,-120.583999634,369,NA,US,US-CA,Lompoc,no,KVBG,VBG,VBG
3945,KVCT,medium_airport,Victoria Regional Airport,28.8526000976562,-96.9185028076172,115,NA,US,US-TX,Victoria,yes,KVCT,VCT,VCT
21318,KVEL,medium_airport,Vernal Regional Airport,40.4408989,-109.5100021,5278,NA,US,US-UT,Vernal,no,KVEL,VEL,VEL
21321,KVGT,medium_airport,North Las Vegas Airport,36.21070098877,-115.19400024414,2205,NA,US,US-NV,Las Vegas,no,KVGT,VGT,VGT
3946,KVLD,medium_airport,Valdosta Regional Airport,30.7824993133545,-83.2767028808594,203,NA,US,US-GA,Valdosta,yes,KVLD,VLD,VLD
21333,KVNY,medium_airport,Van Nuys Airport,34.209800720215,-118.48999786377,802,NA,US,US-CA,Van Nuys,no,KVNY,VNY,VNY
3947,KVOK,medium_airport,Volk Field,43.938999176025,-90.253402709961,912,NA,US,US-WI,Camp Douglas,no,KVOK,VOK,VOK
3948,KVPS,large_airport,Destin-Ft Walton Beach Airport,30.4832,-86.525398,87,NA,US,US-FL,Valparaiso,yes,KVPS,VPS,VPS
3949,KVPZ,medium_airport,Porter County Municipal Airport,41.45399857,-87.00710297,770,NA,US,US-IN,Valparaiso,no,KVPZ,VPZ,VPZ
3950,KVRB,medium_airport,Vero Beach Regional Airport,27.6556,-80.417901,24,NA,US,US-FL,Vero Beach,no,KVRB,VRB,VRB
21339,KVTN,medium_airport,Miller Field,42.85779953,-100.5479965,2596,NA,US,US-NE,Valentine,no,KVTN,VTN,VTN
21358,KW63,medium_airport,Lake Country Regional Airport,36.5957984924,-78.5600967407,421,NA,US,US-VA,Clarksville,no,KW63,,W63
21375,KWJF,medium_airport,General WM J Fox Airfield,34.74110031,-118.2190018,2351,NA,US,US-CA,Lancaster,no,KWJF,WJF,WJF
21379,KWMC,medium_airport,Winnemucca Municipal Airport,40.8965988159,-117.805999756,4308,NA,US,US-NV,Winnemucca,no,KWMC,WMC,WMC
3951,KWRB,large_airport,Robins Air Force Base,32.6400985718,-83.5919036865,294,NA,US,US-GA,Warner Robins,no,KWRB,WRB,WRB
3952,KWRI,medium_airport,Mc Guire Air Force Base,40.0155983,-74.59169769,131,NA,US,US-NJ,Wrightstown,no,KWRI,WRI,WRI
3953,KWRL,medium_airport,Worland Municipal Airport,43.9656982421875,-107.950996398926,4227,NA,US,US-WY,Worland,yes,KWRL,WRL,WRL
3954,KWWD,medium_airport,Cape May County Airport,39.0084991455,-74.9083023071,23,NA,US,US-NJ,Wildwood,no,KWWD,WWD,WWD
21386,KWWR,medium_airport,West Woodward Airport,36.438,-99.5226667,2189,NA,US,US-OK,Woodward,no,KWWR,WWR,WWR
3955,KWYS,medium_airport,Yellowstone Airport,44.68840027,-111.1179962,6649,NA,US,US-MT,West Yellowstone,no,KWYS,WYS,WYS
3956,KXMR,medium_airport,Cape Canaveral AFS Skid Strip,28.4675998688,-80.5665969849,10,NA,US,US-FL,Cocoa Beach,no,KXMR,,XMR
21410,KXNA,medium_airport,Northwest Arkansas Regional Airport,36.281898,-94.306801,1287,NA,US,US-AR,Fayetteville/Springdale/Rogers,yes,KXNA,XNA,XNA
28148,KXTA,medium_airport,Homey (Area 51) Airport,37.2350006103516,-115.810997009277,4462,NA,US,US-NV,Groom Lake,no,KXTA,,
3957,KYIP,medium_airport,Willow Run Airport,42.23789978,-83.53040314,716,NA,US,US-MI,Detroit,no,KYIP,YIP,YIP
3958,KYKM,medium_airport,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,1099,NA,US,US-WA,Yakima,yes,KYKM,YKM,YKM
